dateRep,cases,deaths,country,popData2018,latitude,longitude
19-04-2020,63,0,Afghanistan,37172386.0,33.93911,67.709953
18-04-2020,51,1,Afghanistan,37172386.0,33.93911,67.709953
17-04-2020,10,4,Afghanistan,37172386.0,33.93911,67.709953
16-04-2020,70,2,Afghanistan,37172386.0,33.93911,67.709953
15-04-2020,49,2,Afghanistan,37172386.0,33.93911,67.709953
14-04-2020,58,3,Afghanistan,37172386.0,33.93911,67.709953
13-04-2020,52,0,Afghanistan,37172386.0,33.93911,67.709953
12-04-2020,34,3,Afghanistan,37172386.0,33.93911,67.709953
11-04-2020,37,0,Afghanistan,37172386.0,33.93911,67.709953
10-04-2020,61,1,Afghanistan,37172386.0,33.93911,67.709953
09-04-2020,56,3,Afghanistan,37172386.0,33.93911,67.709953
08-04-2020,30,4,Afghanistan,37172386.0,33.93911,67.709953
07-04-2020,38,0,Afghanistan,37172386.0,33.93911,67.709953
06-04-2020,29,2,Afghanistan,37172386.0,33.93911,67.709953
05-04-2020,35,1,Afghanistan,37172386.0,33.93911,67.709953
04-04-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
03-04-2020,43,0,Afghanistan,37172386.0,33.93911,67.709953
02-04-2020,26,0,Afghanistan,37172386.0,33.93911,67.709953
01-04-2020,25,0,Afghanistan,37172386.0,33.93911,67.709953
31-03-2020,27,0,Afghanistan,37172386.0,33.93911,67.709953
30-03-2020,8,1,Afghanistan,37172386.0,33.93911,67.709953
29-03-2020,15,1,Afghanistan,37172386.0,33.93911,67.709953
28-03-2020,16,1,Afghanistan,37172386.0,33.93911,67.709953
27-03-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
26-03-2020,33,0,Afghanistan,37172386.0,33.93911,67.709953
25-03-2020,2,0,Afghanistan,37172386.0,33.93911,67.709953
24-03-2020,6,1,Afghanistan,37172386.0,33.93911,67.709953
23-03-2020,10,0,Afghanistan,37172386.0,33.93911,67.709953
22-03-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
21-03-2020,2,0,Afghanistan,37172386.0,33.93911,67.709953
20-03-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
19-03-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
18-03-2020,1,0,Afghanistan,37172386.0,33.93911,67.709953
17-03-2020,5,0,Afghanistan,37172386.0,33.93911,67.709953
16-03-2020,6,0,Afghanistan,37172386.0,33.93911,67.709953
15-03-2020,3,0,Afghanistan,37172386.0,33.93911,67.709953
11-03-2020,3,0,Afghanistan,37172386.0,33.93911,67.709953
08-03-2020,3,0,Afghanistan,37172386.0,33.93911,67.709953
02-03-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
01-03-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
29-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
28-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
27-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
26-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
25-02-2020,1,0,Afghanistan,37172386.0,33.93911,67.709953
24-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
23-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
22-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
21-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
20-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
19-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
18-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
17-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
16-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
15-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
14-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
13-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
12-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
11-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
10-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
09-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
08-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
07-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
06-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
05-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
04-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
03-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
02-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
01-02-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
31-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
30-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
29-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
28-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
27-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
26-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
25-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
24-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
23-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
22-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
21-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
20-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
19-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
18-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
17-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
16-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
15-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
14-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
13-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
12-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
11-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
10-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
09-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
08-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
07-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
06-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
05-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
04-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
03-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
02-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
01-01-2020,0,0,Afghanistan,37172386.0,33.93911,67.709953
31-12-2019,0,0,Afghanistan,37172386.0,33.93911,67.709953
19-04-2020,9,0,Albania,2866376.0,41.153332,20.168331
18-04-2020,21,0,Albania,2866376.0,41.153332,20.168331
17-04-2020,24,1,Albania,2866376.0,41.153332,20.168331
16-04-2020,19,1,Albania,2866376.0,41.153332,20.168331
15-04-2020,8,1,Albania,2866376.0,41.153332,20.168331
14-04-2020,21,0,Albania,2866376.0,41.153332,20.168331
13-04-2020,13,0,Albania,2866376.0,41.153332,20.168331
12-04-2020,17,0,Albania,2866376.0,41.153332,20.168331
11-04-2020,7,0,Albania,2866376.0,41.153332,20.168331
10-04-2020,9,1,Albania,2866376.0,41.153332,20.168331
09-04-2020,17,0,Albania,2866376.0,41.153332,20.168331
08-04-2020,6,0,Albania,2866376.0,41.153332,20.168331
07-04-2020,16,1,Albania,2866376.0,41.153332,20.168331
06-04-2020,28,2,Albania,2866376.0,41.153332,20.168331
05-04-2020,29,2,Albania,2866376.0,41.153332,20.168331
04-04-2020,27,1,Albania,2866376.0,41.153332,20.168331
03-04-2020,18,1,Albania,2866376.0,41.153332,20.168331
02-04-2020,16,0,Albania,2866376.0,41.153332,20.168331
01-04-2020,20,3,Albania,2866376.0,41.153332,20.168331
31-03-2020,11,2,Albania,2866376.0,41.153332,20.168331
30-03-2020,15,0,Albania,2866376.0,41.153332,20.168331
29-03-2020,11,1,Albania,2866376.0,41.153332,20.168331
28-03-2020,12,3,Albania,2866376.0,41.153332,20.168331
27-03-2020,28,1,Albania,2866376.0,41.153332,20.168331
26-03-2020,23,0,Albania,2866376.0,41.153332,20.168331
25-03-2020,23,1,Albania,2866376.0,41.153332,20.168331
24-03-2020,11,2,Albania,2866376.0,41.153332,20.168331
23-03-2020,13,0,Albania,2866376.0,41.153332,20.168331
22-03-2020,6,0,Albania,2866376.0,41.153332,20.168331
21-03-2020,0,0,Albania,2866376.0,41.153332,20.168331
20-03-2020,11,0,Albania,2866376.0,41.153332,20.168331
19-03-2020,4,1,Albania,2866376.0,41.153332,20.168331
18-03-2020,4,0,Albania,2866376.0,41.153332,20.168331
17-03-2020,9,0,Albania,2866376.0,41.153332,20.168331
16-03-2020,4,0,Albania,2866376.0,41.153332,20.168331
15-03-2020,5,0,Albania,2866376.0,41.153332,20.168331
14-03-2020,10,0,Albania,2866376.0,41.153332,20.168331
13-03-2020,12,0,Albania,2866376.0,41.153332,20.168331
12-03-2020,1,1,Albania,2866376.0,41.153332,20.168331
11-03-2020,4,0,Albania,2866376.0,41.153332,20.168331
10-03-2020,4,0,Albania,2866376.0,41.153332,20.168331
09-03-2020,2,0,Albania,2866376.0,41.153332,20.168331
19-04-2020,117,3,Algeria,42228429.0,28.033886,1.6596259999999998
18-04-2020,150,16,Algeria,42228429.0,28.033886,1.6596259999999998
17-04-2020,108,12,Algeria,42228429.0,28.033886,1.6596259999999998
16-04-2020,90,11,Algeria,42228429.0,28.033886,1.6596259999999998
15-04-2020,87,12,Algeria,42228429.0,28.033886,1.6596259999999998
14-04-2020,69,20,Algeria,42228429.0,28.033886,1.6596259999999998
13-04-2020,89,18,Algeria,42228429.0,28.033886,1.6596259999999998
12-04-2020,64,19,Algeria,42228429.0,28.033886,1.6596259999999998
11-04-2020,95,21,Algeria,42228429.0,28.033886,1.6596259999999998
10-04-2020,94,30,Algeria,42228429.0,28.033886,1.6596259999999998
09-04-2020,104,12,Algeria,42228429.0,28.033886,1.6596259999999998
08-04-2020,45,20,Algeria,42228429.0,28.033886,1.6596259999999998
07-04-2020,103,21,Algeria,42228429.0,28.033886,1.6596259999999998
06-04-2020,69,22,Algeria,42228429.0,28.033886,1.6596259999999998
05-04-2020,80,25,Algeria,42228429.0,28.033886,1.6596259999999998
04-04-2020,185,42,Algeria,42228429.0,28.033886,1.6596259999999998
03-04-2020,139,5,Algeria,42228429.0,28.033886,1.6596259999999998
02-04-2020,131,14,Algeria,42228429.0,28.033886,1.6596259999999998
01-04-2020,132,9,Algeria,42228429.0,28.033886,1.6596259999999998
31-03-2020,73,4,Algeria,42228429.0,28.033886,1.6596259999999998
30-03-2020,57,2,Algeria,42228429.0,28.033886,1.6596259999999998
29-03-2020,45,3,Algeria,42228429.0,28.033886,1.6596259999999998
28-03-2020,42,1,Algeria,42228429.0,28.033886,1.6596259999999998
27-03-2020,65,4,Algeria,42228429.0,28.033886,1.6596259999999998
26-03-2020,38,2,Algeria,42228429.0,28.033886,1.6596259999999998
25-03-2020,34,2,Algeria,42228429.0,28.033886,1.6596259999999998
24-03-2020,29,0,Algeria,42228429.0,28.033886,1.6596259999999998
23-03-2020,62,2,Algeria,42228429.0,28.033886,1.6596259999999998
22-03-2020,37,5,Algeria,42228429.0,28.033886,1.6596259999999998
21-03-2020,12,3,Algeria,42228429.0,28.033886,1.6596259999999998
20-03-2020,18,1,Algeria,42228429.0,28.033886,1.6596259999999998
19-03-2020,12,1,Algeria,42228429.0,28.033886,1.6596259999999998
18-03-2020,2,1,Algeria,42228429.0,28.033886,1.6596259999999998
17-03-2020,10,0,Algeria,42228429.0,28.033886,1.6596259999999998
16-03-2020,11,2,Algeria,42228429.0,28.033886,1.6596259999999998
15-03-2020,11,0,Algeria,42228429.0,28.033886,1.6596259999999998
14-03-2020,1,1,Algeria,42228429.0,28.033886,1.6596259999999998
13-03-2020,5,1,Algeria,42228429.0,28.033886,1.6596259999999998
12-03-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
09-03-2020,3,0,Algeria,42228429.0,28.033886,1.6596259999999998
06-03-2020,5,0,Algeria,42228429.0,28.033886,1.6596259999999998
05-03-2020,7,0,Algeria,42228429.0,28.033886,1.6596259999999998
04-03-2020,2,0,Algeria,42228429.0,28.033886,1.6596259999999998
02-03-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
01-03-2020,2,0,Algeria,42228429.0,28.033886,1.6596259999999998
29-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
28-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
27-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
26-02-2020,1,0,Algeria,42228429.0,28.033886,1.6596259999999998
25-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
24-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
23-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
22-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
21-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
20-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
19-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
18-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
17-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
16-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
15-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
14-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
13-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
12-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
11-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
10-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
09-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
08-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
07-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
06-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
05-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
04-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
03-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
02-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
01-02-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
31-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
30-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
29-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
28-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
27-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
26-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
25-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
24-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
23-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
22-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
21-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
20-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
19-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
18-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
17-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
16-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
15-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
14-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
13-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
12-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
11-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
10-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
09-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
08-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
07-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
06-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
05-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
04-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
03-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
02-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
01-01-2020,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
31-12-2019,0,0,Algeria,42228429.0,28.033886,1.6596259999999998
19-04-2020,8,0,Andorra,77006.0,42.546245,1.6015540000000001
18-04-2020,14,2,Andorra,77006.0,42.546245,1.6015540000000001
17-04-2020,9,0,Andorra,77006.0,42.546245,1.6015540000000001
16-04-2020,14,2,Andorra,77006.0,42.546245,1.6015540000000001
15-04-2020,13,2,Andorra,77006.0,42.546245,1.6015540000000001
14-04-2020,8,0,Andorra,77006.0,42.546245,1.6015540000000001
13-04-2020,16,1,Andorra,77006.0,42.546245,1.6015540000000001
12-04-2020,21,2,Andorra,77006.0,42.546245,1.6015540000000001
11-04-2020,18,1,Andorra,77006.0,42.546245,1.6015540000000001
10-04-2020,19,2,Andorra,77006.0,42.546245,1.6015540000000001
09-04-2020,19,1,Andorra,77006.0,42.546245,1.6015540000000001
08-04-2020,19,1,Andorra,77006.0,42.546245,1.6015540000000001
07-04-2020,25,3,Andorra,77006.0,42.546245,1.6015540000000001
06-04-2020,35,1,Andorra,77006.0,42.546245,1.6015540000000001
05-04-2020,27,1,Andorra,77006.0,42.546245,1.6015540000000001
04-04-2020,11,1,Andorra,77006.0,42.546245,1.6015540000000001
03-04-2020,38,1,Andorra,77006.0,42.546245,1.6015540000000001
02-04-2020,14,2,Andorra,77006.0,42.546245,1.6015540000000001
01-04-2020,6,4,Andorra,77006.0,42.546245,1.6015540000000001
31-03-2020,36,2,Andorra,77006.0,42.546245,1.6015540000000001
30-03-2020,26,2,Andorra,77006.0,42.546245,1.6015540000000001
29-03-2020,41,1,Andorra,77006.0,42.546245,1.6015540000000001
28-03-2020,43,0,Andorra,77006.0,42.546245,1.6015540000000001
27-03-2020,36,3,Andorra,77006.0,42.546245,1.6015540000000001
26-03-2020,24,0,Andorra,77006.0,42.546245,1.6015540000000001
25-03-2020,31,0,Andorra,77006.0,42.546245,1.6015540000000001
24-03-2020,20,0,Andorra,77006.0,42.546245,1.6015540000000001
23-03-2020,25,0,Andorra,77006.0,42.546245,1.6015540000000001
22-03-2020,13,0,Andorra,77006.0,42.546245,1.6015540000000001
21-03-2020,0,0,Andorra,77006.0,42.546245,1.6015540000000001
20-03-2020,22,0,Andorra,77006.0,42.546245,1.6015540000000001
19-03-2020,39,0,Andorra,77006.0,42.546245,1.6015540000000001
18-03-2020,0,0,Andorra,77006.0,42.546245,1.6015540000000001
17-03-2020,9,0,Andorra,77006.0,42.546245,1.6015540000000001
16-03-2020,3,0,Andorra,77006.0,42.546245,1.6015540000000001
14-03-2020,1,0,Andorra,77006.0,42.546245,1.6015540000000001
03-03-2020,1,0,Andorra,77006.0,42.546245,1.6015540000000001
19-04-2020,5,0,Angola,30809762.0,-11.202691999999999,17.873887
18-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
17-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
16-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
15-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
14-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
13-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
12-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
11-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
10-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
09-04-2020,2,0,Angola,30809762.0,-11.202691999999999,17.873887
08-04-2020,1,0,Angola,30809762.0,-11.202691999999999,17.873887
07-04-2020,2,0,Angola,30809762.0,-11.202691999999999,17.873887
06-04-2020,4,0,Angola,30809762.0,-11.202691999999999,17.873887
05-04-2020,2,0,Angola,30809762.0,-11.202691999999999,17.873887
04-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
03-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
02-04-2020,1,0,Angola,30809762.0,-11.202691999999999,17.873887
01-04-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
31-03-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
30-03-2020,3,2,Angola,30809762.0,-11.202691999999999,17.873887
29-03-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
28-03-2020,1,0,Angola,30809762.0,-11.202691999999999,17.873887
27-03-2020,1,0,Angola,30809762.0,-11.202691999999999,17.873887
26-03-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
25-03-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
24-03-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
23-03-2020,0,0,Angola,30809762.0,-11.202691999999999,17.873887
22-03-2020,2,0,Angola,30809762.0,-11.202691999999999,17.873887
19-04-2020,0,0,Anguilla,,18.220554,-63.068615
18-04-2020,0,0,Anguilla,,18.220554,-63.068615
17-04-2020,0,0,Anguilla,,18.220554,-63.068615
16-04-2020,0,0,Anguilla,,18.220554,-63.068615
15-04-2020,0,0,Anguilla,,18.220554,-63.068615
14-04-2020,0,0,Anguilla,,18.220554,-63.068615
13-04-2020,0,0,Anguilla,,18.220554,-63.068615
12-04-2020,0,0,Anguilla,,18.220554,-63.068615
11-04-2020,0,0,Anguilla,,18.220554,-63.068615
10-04-2020,0,0,Anguilla,,18.220554,-63.068615
09-04-2020,0,0,Anguilla,,18.220554,-63.068615
08-04-2020,0,0,Anguilla,,18.220554,-63.068615
07-04-2020,0,0,Anguilla,,18.220554,-63.068615
06-04-2020,0,0,Anguilla,,18.220554,-63.068615
05-04-2020,0,0,Anguilla,,18.220554,-63.068615
04-04-2020,0,0,Anguilla,,18.220554,-63.068615
03-04-2020,1,0,Anguilla,,18.220554,-63.068615
02-04-2020,0,0,Anguilla,,18.220554,-63.068615
01-04-2020,0,0,Anguilla,,18.220554,-63.068615
31-03-2020,0,0,Anguilla,,18.220554,-63.068615
30-03-2020,0,0,Anguilla,,18.220554,-63.068615
29-03-2020,0,0,Anguilla,,18.220554,-63.068615
28-03-2020,0,0,Anguilla,,18.220554,-63.068615
27-03-2020,2,0,Anguilla,,18.220554,-63.068615
19-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
18-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
17-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
16-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
15-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
14-04-2020,2,0,Antigua_and_Barbuda,96286.0,,
13-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
12-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
11-04-2020,2,0,Antigua_and_Barbuda,96286.0,,
10-04-2020,4,2,Antigua_and_Barbuda,96286.0,,
09-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
08-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
07-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
06-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
05-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
04-04-2020,6,0,Antigua_and_Barbuda,96286.0,,
03-04-2020,2,0,Antigua_and_Barbuda,96286.0,,
02-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
01-04-2020,0,0,Antigua_and_Barbuda,96286.0,,
31-03-2020,0,0,Antigua_and_Barbuda,96286.0,,
30-03-2020,0,0,Antigua_and_Barbuda,96286.0,,
29-03-2020,0,0,Antigua_and_Barbuda,96286.0,,
28-03-2020,0,0,Antigua_and_Barbuda,96286.0,,
27-03-2020,4,0,Antigua_and_Barbuda,96286.0,,
26-03-2020,0,0,Antigua_and_Barbuda,96286.0,,
25-03-2020,2,0,Antigua_and_Barbuda,96286.0,,
24-03-2020,0,0,Antigua_and_Barbuda,96286.0,,
23-03-2020,0,0,Antigua_and_Barbuda,96286.0,,
22-03-2020,0,0,Antigua_and_Barbuda,96286.0,,
21-03-2020,0,0,Antigua_and_Barbuda,96286.0,,
15-03-2020,1,0,Antigua_and_Barbuda,96286.0,,
19-04-2020,170,10,Argentina,44494502.0,-38.416097,-63.616671999999994
18-04-2020,98,7,Argentina,44494502.0,-38.416097,-63.616671999999994
17-04-2020,128,6,Argentina,44494502.0,-38.416097,-63.616671999999994
16-04-2020,0,4,Argentina,44494502.0,-38.416097,-63.616671999999994
15-04-2020,160,7,Argentina,44494502.0,-38.416097,-63.616671999999994
14-04-2020,69,3,Argentina,44494502.0,-38.416097,-63.616671999999994
13-04-2020,66,6,Argentina,44494502.0,-38.416097,-63.616671999999994
12-04-2020,162,7,Argentina,44494502.0,-38.416097,-63.616671999999994
11-04-2020,81,3,Argentina,44494502.0,-38.416097,-63.616671999999994
10-04-2020,99,14,Argentina,44494502.0,-38.416097,-63.616671999999994
09-04-2020,80,5,Argentina,44494502.0,-38.416097,-63.616671999999994
08-04-2020,87,7,Argentina,44494502.0,-38.416097,-63.616671999999994
07-04-2020,74,7,Argentina,44494502.0,-38.416097,-63.616671999999994
06-04-2020,103,3,Argentina,44494502.0,-38.416097,-63.616671999999994
05-04-2020,186,6,Argentina,44494502.0,-38.416097,-63.616671999999994
04-04-2020,132,3,Argentina,44494502.0,-38.416097,-63.616671999999994
03-04-2020,0,3,Argentina,44494502.0,-38.416097,-63.616671999999994
02-04-2020,167,7,Argentina,44494502.0,-38.416097,-63.616671999999994
01-04-2020,0,0,Argentina,44494502.0,-38.416097,-63.616671999999994
31-03-2020,146,4,Argentina,44494502.0,-38.416097,-63.616671999999994
30-03-2020,75,1,Argentina,44494502.0,-38.416097,-63.616671999999994
29-03-2020,55,2,Argentina,44494502.0,-38.416097,-63.616671999999994
28-03-2020,101,5,Argentina,44494502.0,-38.416097,-63.616671999999994
27-03-2020,87,4,Argentina,44494502.0,-38.416097,-63.616671999999994
26-03-2020,115,2,Argentina,44494502.0,-38.416097,-63.616671999999994
25-03-2020,86,2,Argentina,44494502.0,-38.416097,-63.616671999999994
24-03-2020,35,0,Argentina,44494502.0,-38.416097,-63.616671999999994
23-03-2020,41,0,Argentina,44494502.0,-38.416097,-63.616671999999994
22-03-2020,67,1,Argentina,44494502.0,-38.416097,-63.616671999999994
21-03-2020,30,0,Argentina,44494502.0,-38.416097,-63.616671999999994
20-03-2020,31,1,Argentina,44494502.0,-38.416097,-63.616671999999994
19-03-2020,18,0,Argentina,44494502.0,-38.416097,-63.616671999999994
18-03-2020,14,0,Argentina,44494502.0,-38.416097,-63.616671999999994
17-03-2020,9,0,Argentina,44494502.0,-38.416097,-63.616671999999994
16-03-2020,11,0,Argentina,44494502.0,-38.416097,-63.616671999999994
15-03-2020,11,0,Argentina,44494502.0,-38.416097,-63.616671999999994
14-03-2020,3,1,Argentina,44494502.0,-38.416097,-63.616671999999994
13-03-2020,12,0,Argentina,44494502.0,-38.416097,-63.616671999999994
11-03-2020,7,0,Argentina,44494502.0,-38.416097,-63.616671999999994
